timestamp,src_ip,dst_ip,protocol,packets,bytes,label_suspicious
2025-11-28 12:56:00,10.9.4.213,10.13.8.28,UDP,37,47007,0
2025-11-28 12:57:00,10.2.0.247,10.12.3.33,UDP,39,41395,0
2025-11-28 12:59:00,10.8.4.168,10.17.7.250,UDP,31,42010,0
2025-11-28 12:59:00,10.6.1.37,10.14.3.186,UDP,37,53264,0
2025-11-28 13:01:00,10.4.5.172,10.17.6.204,TCP,28,41550,0
2025-11-28 13:01:00,10.4.4.181,10.17.9.25,TCP,41,57415,0
2025-11-28 13:01:00,10.8.5.78,10.15.6.76,TCP,33,48085,0
2025-11-28 13:01:00,10.8.1.160,10.11.1.234,UDP,36,76214,0
2025-11-28 13:03:00,10.7.3.129,10.13.9.61,ARP,34,36532,0
2025-11-28 13:03:00,10.3.4.205,10.11.5.125,TCP,30,40132,0
2025-11-28 13:03:00,10.0.0.35,10.14.7.129,UDP,44,46929,0
2025-11-28 13:04:00,10.1.2.232,10.16.3.154,UDP,44,64026,0
2025-11-28 13:04:00,10.7.1.248,10.14.1.34,UDP,27,55061,0
2025-11-28 13:05:00,10.8.4.17,10.11.2.116,ARP,29,28169,0
2025-11-28 13:05:00,10.6.0.238,10.17.5.226,UDP,32,32076,0
2025-11-28 13:06:00,10.8.8.80,10.17.8.46,TCP,40,66551,0
2025-11-28 13:06:00,10.3.5.138,10.13.7.98,TCP,32,55493,0
2025-11-28 13:07:00,10.0.5.114,10.13.3.45,TCP,39,45906,0
2025-11-28 13:07:00,10.8.5.241,10.17.2.194,ARP,26,74172,0
2025-11-28 13:10:00,10.9.6.73,10.18.3.88,TCP,36,41070,0
2025-11-28 13:11:00,10.3.6.51,10.18.0.39,TCP,37,27448,0
2025-11-28 13:11:00,10.5.5.253,10.10.6.105,UDP,32,44588,0
2025-11-28 13:13:00,10.3.7.51,10.18.8.218,ARP,34,39205,0
2025-11-28 13:13:00,10.8.4.23,10.15.0.125,UDP,41,67689,0
2025-11-28 13:15:00,10.5.3.171,10.18.1.96,TCP,36,28886,0
2025-11-28 13:15:00,10.5.2.236,10.17.4.37,TCP,32,51120,0
2025-11-28 13:15:00,10.1.1.222,10.16.1.198,TCP,34,44170,0
2025-11-28 13:16:00,10.1.9.166,10.13.2.141,UDP,36,47713,0
2025-11-28 13:16:00,10.0.3.220,10.11.7.202,ICMP,29,62577,0
2025-11-28 13:17:00,10.2.3.144,10.17.6.97,UDP,48,46981,0
2025-11-28 13:17:00,10.5.8.108,10.19.8.53,ARP,30,47182,0
2025-11-28 13:18:00,10.8.5.92,10.16.5.220,TCP,25,54734,0
2025-11-28 13:18:00,10.2.9.121,10.12.9.31,UDP,33,63449,0
2025-11-28 13:19:00,10.3.3.83,10.12.6.29,TCP,33,63948,0
2025-11-28 13:19:00,10.6.7.205,10.19.8.245,TCP,29,49612,0
2025-11-28 13:19:00,10.7.3.26,10.14.4.162,UDP,27,44083,0
2025-11-28 13:20:00,10.8.2.173,10.10.7.142,TCP,37,49795,0
2025-11-28 13:20:00,10.3.9.189,10.17.6.240,TCP,31,33264,0
2025-11-28 13:20:00,10.7.4.89,10.12.3.141,UDP,41,56566,0
2025-11-28 13:20:00,10.6.7.184,10.18.5.90,ICMP,40,55021,0
2025-11-28 13:20:00,10.9.9.184,10.12.5.106,UDP,37,47144,0
2025-11-28 13:21:00,10.7.8.231,10.15.3.250,UDP,33,32060,0
2025-11-28 13:21:00,10.2.3.192,10.15.8.72,TCP,35,69228,0
2025-11-28 13:22:00,10.9.3.136,10.10.7.53,UDP,38,51306,0
2025-11-28 13:23:00,10.4.5.82,10.13.6.64,TCP,32,53507,0
2025-11-28 13:25:00,10.2.9.140,10.15.0.235,TCP,28,55575,0
2025-11-28 13:25:00,10.2.5.120,10.10.8.181,UDP,46,42246,0
2025-11-28 13:26:00,10.9.0.203,10.19.8.143,TCP,39,43328,0
2025-11-28 13:26:00,10.6.9.246,10.19.9.248,TCP,52,66945,0
2025-11-28 13:26:00,10.8.5.92,10.16.8.188,UDP,32,55580,0
2025-11-28 13:27:00,10.5.0.245,10.13.8.228,ICMP,34,26130,0
2025-11-28 13:27:00,10.6.2.144,10.14.5.230,TCP,27,45610,0
2025-11-28 13:28:00,10.7.5.124,10.10.1.216,UDP,28,41706,0
2025-11-28 13:28:00,10.5.2.242,10.14.9.180,UDP,30,59318,0
2025-11-28 13:28:00,10.5.2.84,10.13.2.74,ARP,44,36757,0
2025-11-28 13:29:00,10.9.6.16,10.10.8.33,UDP,40,57446,0
2025-11-28 13:29:00,10.1.0.147,10.12.7.251,ICMP,34,39923,0
2025-11-28 13:30:00,10.4.9.167,10.18.3.53,TCP,28,29886,0
2025-11-28 13:30:00,10.1.9.54,10.17.0.13,ICMP,31,46533,0
2025-11-28 13:31:00,10.2.4.75,10.18.1.173,DHCP,34,62207,0
2025-11-28 13:31:00,10.6.8.79,10.12.5.190,UDP,30,44238,0
2025-11-28 13:32:00,10.0.1.105,10.17.5.73,TCP,41,27622,0
2025-11-28 13:32:00,10.8.6.136,10.13.8.80,TCP,34,39374,0
2025-11-28 13:32:00,10.2.0.23,10.14.1.139,TCP,32,42098,0
2025-11-28 13:32:00,10.5.6.8,10.12.5.96,TCP,41,57583,0
2025-11-28 13:32:00,10.2.5.185,10.17.8.151,TCP,34,37080,0
2025-11-28 13:32:00,10.5.0.5,10.18.4.36,ICMP,43,37045,0
2025-11-28 13:33:00,10.1.4.234,10.15.4.74,UDP,38,44739,0
2025-11-28 13:33:00,10.8.7.140,10.10.9.42,ARP,39,51279,0
2025-11-28 13:34:00,10.4.4.164,10.13.4.234,UDP,34,49661,0
2025-11-28 13:34:00,10.1.3.60,10.14.4.19,TCP,31,63120,0
2025-11-28 13:35:00,10.3.3.216,10.12.3.150,TCP,38,59627,0
2025-11-28 13:35:00,10.0.3.183,10.17.3.17,UDP,38,53146,0
2025-11-28 13:35:00,10.6.4.77,10.11.2.60,ICMP,44,40440,0
2025-11-28 13:37:00,10.3.8.214,10.10.9.33,TCP,50,48030,0
2025-11-28 13:38:00,10.7.4.50,10.12.2.143,TCP,32,20436,0
2025-11-28 13:38:00,10.5.2.218,10.16.0.49,ICMP,40,47406,0
2025-11-28 13:38:00,10.2.9.197,10.13.0.202,UDP,32,55971,0
2025-11-28 13:41:00,10.6.3.247,10.12.5.25,TCP,25,38325,0
2025-11-28 13:41:00,10.3.2.236,10.13.5.17,UDP,30,60582,0
2025-11-28 13:41:00,10.2.8.169,10.15.4.169,ICMP,37,46749,0
2025-11-28 13:41:00,10.4.1.184,10.18.8.128,TCP,38,43640,0
2025-11-28 13:41:00,10.8.1.144,10.18.4.219,ICMP,33,53210,0
2025-11-28 13:41:00,10.3.5.220,10.11.7.108,UDP,42,24940,0
2025-11-28 13:42:00,10.4.0.76,10.13.3.224,TCP,38,60187,0
2025-11-28 13:42:00,10.8.5.173,10.11.8.71,TCP,37,31109,0
2025-11-28 13:44:00,10.2.0.179,10.18.8.141,TCP,41,51439,0
2025-11-28 13:44:00,10.3.4.151,10.18.2.138,TCP,29,52435,0
2025-11-28 13:44:00,10.7.4.103,10.16.1.54,TCP,26,57577,0
2025-11-28 13:44:00,10.8.3.252,10.12.5.233,TCP,31,42651,0
2025-11-28 13:45:00,10.3.4.61,10.12.3.64,ARP,37,40174,0
2025-11-28 13:45:00,10.1.7.33,10.15.3.182,TCP,41,35819,0
2025-11-28 13:46:00,10.5.4.145,10.12.1.214,TCP,27,34844,0
2025-11-28 13:46:00,10.5.8.23,10.16.1.191,UDP,34,54401,0
2025-11-28 13:46:00,10.6.7.134,10.17.8.144,TCP,34,60896,0
2025-11-28 13:47:00,10.4.1.54,10.10.9.232,ARP,32,44663,0
2025-11-28 13:47:00,10.8.9.207,10.19.3.240,ICMP,41,40783,0
2025-11-28 13:47:00,10.7.5.23,10.16.9.182,UDP,38,36424,0
2025-11-28 13:48:00,10.6.2.86,10.13.3.106,UDP,30,46424,0
2025-11-28 13:48:00,10.1.1.124,10.13.2.218,UDP,35,61961,0
2025-11-28 13:49:00,10.4.6.114,10.11.0.130,TCP,35,33838,0
2025-11-28 13:49:00,10.1.6.253,10.17.1.172,DHCP,34,40194,0
2025-11-28 13:50:00,10.0.0.47,10.13.4.226,TCP,33,31393,0
2025-11-28 13:50:00,10.8.8.218,10.15.1.36,ARP,33,44126,0
2025-11-28 13:51:00,10.2.5.62,10.16.1.71,TCP,37,41109,0
2025-11-28 13:51:00,10.7.4.135,10.18.5.35,TCP,23,64092,0
2025-11-28 13:51:00,10.6.5.82,10.10.2.179,ARP,33,56442,0
2025-11-28 13:51:00,10.9.6.156,10.15.5.106,ARP,39,66109,0
2025-11-28 13:51:00,10.2.1.251,10.18.3.144,UDP,21,46632,0
2025-11-28 13:52:00,10.1.3.234,10.13.9.163,UDP,41,76818,0
2025-11-28 13:53:00,10.6.1.2,10.11.5.81,UDP,34,38581,0
2025-11-28 13:53:00,10.4.6.32,10.16.3.142,UDP,29,55762,0
2025-11-28 13:53:00,10.1.4.199,10.10.4.56,ARP,41,33522,0
2025-11-28 13:53:00,10.9.0.5,10.14.1.200,UDP,35,50192,0
2025-11-28 13:54:00,10.8.0.231,10.17.3.247,ARP,35,64065,0
2025-11-28 13:55:00,10.4.4.167,10.12.8.213,TCP,44,49838,0
2025-11-28 13:55:00,10.8.5.202,10.14.7.52,UDP,34,43287,0
2025-11-28 13:56:00,10.7.0.32,10.17.1.245,TCP,31,70594,0
2025-11-28 13:58:00,10.5.6.25,10.14.0.191,UDP,31,42095,0
2025-11-28 13:58:00,10.7.6.82,10.11.6.175,ICMP,34,47474,0
2025-11-28 13:59:00,10.4.2.184,10.17.3.63,UDP,39,49073,0
2025-11-28 14:00:00,10.9.6.215,10.11.8.50,ARP,37,48676,0
2025-11-28 14:01:00,10.8.9.68,10.17.7.208,TCP,33,45590,0
2025-11-28 14:01:00,10.2.3.30,10.16.6.135,ARP,33,43275,1
2025-11-28 14:02:00,10.8.9.206,10.18.1.250,TCP,36,51592,0
2025-11-28 14:02:00,10.3.5.196,10.18.2.195,UDP,30,60202,0
2025-11-28 14:02:00,10.2.5.142,10.12.0.75,TCP,27,68185,0
2025-11-28 14:02:00,10.7.5.213,10.12.1.202,ICMP,29,75448,0
2025-11-28 14:03:00,10.2.6.33,10.15.3.24,UDP,40,64315,0
2025-11-28 14:03:00,10.5.3.165,10.18.3.15,TCP,32,38178,0
2025-11-28 14:03:00,10.6.7.165,10.14.1.27,UDP,40,45338,0
2025-11-28 14:04:00,10.7.0.110,10.13.8.53,UDP,37,65429,0
2025-11-28 14:04:00,10.0.3.200,10.19.5.210,UDP,44,27556,0
2025-11-28 14:06:00,10.1.5.24,10.16.8.175,TCP,38,42119,0
2025-11-28 14:07:00,10.5.0.153,10.13.4.9,TCP,43,45009,0
2025-11-28 14:07:00,10.6.2.8,10.18.8.236,DHCP,39,43838,0
2025-11-28 14:07:00,10.0.5.14,10.11.3.85,UDP,37,35715,0
2025-11-28 14:08:00,10.1.1.223,10.17.6.47,UDP,42,51215,0
2025-11-28 14:09:00,10.0.5.56,10.14.5.37,TCP,30,50725,0
2025-11-28 14:09:00,10.9.5.96,10.15.6.252,TCP,37,38384,0
2025-11-28 14:10:00,10.2.4.205,10.12.2.105,UDP,41,53201,0
2025-11-28 14:11:00,10.9.0.217,10.18.0.73,ARP,28,32194,0
2025-11-28 14:11:00,10.7.2.30,10.13.3.196,DHCP,36,66391,0
2025-11-28 14:11:00,10.4.3.149,10.14.2.67,UDP,27,59060,0
2025-11-28 14:11:00,10.2.5.232,10.16.3.100,TCP,19,54533,0
2025-11-28 14:12:00,10.6.5.138,10.16.4.82,TCP,39,61546,0
2025-11-28 14:13:00,10.1.1.213,10.19.2.75,ARP,24,60443,0
2025-11-28 14:14:00,10.7.1.1,10.16.3.21,TCP,35,64093,0
2025-11-28 14:15:00,10.6.4.208,10.18.7.28,UDP,32,58704,0
2025-11-28 14:15:00,10.7.0.63,10.17.3.88,UDP,34,62748,0
2025-11-28 14:15:00,10.8.3.44,10.19.1.77,ARP,41,66715,0
2025-11-28 14:15:00,10.4.0.50,10.15.7.1,UDP,30,62723,0
2025-11-28 14:16:00,10.6.9.8,10.14.4.66,ICMP,33,61258,0
2025-11-28 14:16:00,10.1.0.11,10.17.6.35,UDP,40,43446,0
2025-11-28 14:16:00,10.6.2.170,10.19.7.238,ARP,40,56886,0
2025-11-28 14:17:00,10.1.1.52,10.10.6.101,ARP,37,61013,0
2025-11-28 14:18:00,10.5.0.123,10.19.8.221,UDP,31,54259,0
2025-11-28 14:18:00,10.1.6.166,10.17.3.253,UDP,40,54338,0
2025-11-28 14:19:00,10.1.5.143,10.12.9.26,ICMP,30,44132,0
2025-11-28 14:19:00,10.6.0.101,10.17.9.233,TCP,24,60408,0
2025-11-28 14:20:00,10.8.5.178,10.18.6.187,UDP,38,55129,0
2025-11-28 14:20:00,10.6.0.230,10.13.5.143,TCP,37,58185,0
2025-11-28 14:20:00,10.9.8.28,10.19.2.117,UDP,29,31135,0
2025-11-28 14:21:00,10.2.9.55,10.11.4.195,TCP,32,57214,0
2025-11-28 14:21:00,10.2.1.5,10.13.8.112,UDP,28,73008,0
2025-11-28 14:21:00,10.9.0.135,10.16.5.170,TCP,35,42672,0
2025-11-28 14:22:00,10.7.2.53,10.11.9.103,UDP,33,43651,0
2025-11-28 14:22:00,10.6.7.128,10.18.4.251,UDP,32,48957,0
2025-11-28 14:22:00,10.2.3.119,10.11.2.36,ARP,33,36672,0
2025-11-28 14:23:00,10.4.2.191,10.13.4.160,UDP,37,52632,0
2025-11-28 14:23:00,10.5.9.192,10.10.8.121,UDP,32,46698,0
2025-11-28 14:23:00,10.2.6.245,10.10.9.148,TCP,41,71888,0
2025-11-28 14:23:00,10.6.9.253,10.15.7.231,UDP,33,48358,0
2025-11-28 14:25:00,10.2.3.211,10.13.4.34,ARP,46,52777,0
2025-11-28 14:25:00,10.6.8.185,10.17.8.29,TCP,34,61133,0
2025-11-28 14:26:00,10.4.9.116,10.17.5.33,TCP,31,47348,0
2025-11-28 14:26:00,10.0.1.241,10.11.5.115,DHCP,44,43169,0
2025-11-28 14:26:00,10.8.0.38,10.15.1.223,UDP,40,32825,0
2025-11-28 14:26:00,10.6.7.154,10.18.0.190,UDP,28,67976,0
2025-11-28 14:26:00,10.9.8.158,10.17.7.44,TCP,39,45086,0
2025-11-28 14:26:00,10.4.8.187,10.12.7.86,DHCP,42,47063,0
2025-11-28 14:29:00,10.8.7.59,10.18.3.118,ARP,31,34632,0
2025-11-28 14:29:00,10.6.2.165,10.15.0.103,TCP,25,36361,0
2025-11-28 14:31:00,10.7.6.16,10.10.7.69,TCP,36,36295,0
2025-11-28 14:31:00,10.0.7.85,10.19.6.72,TCP,45,43603,0
2025-11-28 14:31:00,10.1.1.63,10.16.8.48,UDP,39,35766,0
2025-11-28 14:32:00,10.8.8.176,10.17.4.33,UDP,43,61614,0
2025-11-28 14:33:00,10.0.0.67,10.10.7.93,TCP,25,42252,0
2025-11-28 14:33:00,10.0.0.20,10.16.6.166,TCP,29,71888,0
2025-11-28 14:34:00,10.4.7.214,10.10.3.175,ICMP,28,57951,0
2025-11-28 14:34:00,10.1.9.140,10.15.3.22,ARP,39,55141,0
2025-11-28 14:34:00,10.2.7.245,10.11.5.225,ICMP,28,28426,0
2025-11-28 14:36:00,10.4.4.11,10.18.9.198,TCP,34,67680,0
2025-11-28 14:36:00,10.0.0.248,10.14.1.197,UDP,43,67280,0
2025-11-28 14:36:00,10.6.4.53,10.12.6.224,ARP,34,48292,0
2025-11-28 14:37:00,10.7.7.157,10.10.3.19,UDP,23,65620,0
2025-11-28 14:38:00,10.8.5.230,10.13.9.42,UDP,21,34323,0
2025-11-28 14:39:00,10.2.7.46,10.15.4.7,TCP,38,54260,0
2025-11-28 14:39:00,10.9.2.111,10.15.0.140,ARP,33,59511,0
2025-11-28 14:39:00,10.3.4.193,10.15.1.105,UDP,26,40082,0
2025-11-28 14:39:00,10.8.9.123,10.17.8.4,TCP,32,40872,0
2025-11-28 14:39:00,10.1.0.93,10.15.4.226,UDP,31,46717,0
2025-11-28 14:39:00,10.6.6.240,10.17.5.246,ARP,42,42842,0
2025-11-28 14:39:00,10.4.7.190,10.13.0.64,TCP,35,54276,0
2025-11-28 14:40:00,10.2.2.230,10.13.8.5,TCP,32,79984,0
2025-11-28 14:40:00,10.8.9.166,10.19.2.112,TCP,33,55381,0
2025-11-28 14:41:00,10.7.5.247,10.14.1.2,TCP,41,53164,0
2025-11-28 14:41:00,10.6.9.22,10.12.0.132,TCP,37,53453,0
2025-11-28 14:41:00,10.9.9.156,10.16.2.89,UDP,35,57295,0
2025-11-28 14:41:00,10.5.6.69,10.10.2.100,TCP,43,56612,0
2025-11-28 14:42:00,10.3.9.192,10.14.0.84,TCP,31,70097,0
2025-11-28 14:44:00,10.1.1.233,10.13.7.91,UDP,27,72460,0
2025-11-28 14:44:00,10.6.5.247,10.16.9.168,TCP,38,35105,0
2025-11-28 14:44:00,10.5.7.241,10.17.1.172,DHCP,31,58661,0
2025-11-28 14:44:00,10.2.4.91,10.11.0.191,TCP,38,54641,0
2025-11-28 14:44:00,10.9.0.64,10.11.7.249,UDP,37,39840,0
2025-11-28 14:44:00,10.8.7.167,10.19.1.44,ARP,33,49712,0
2025-11-28 14:45:00,10.2.8.79,10.10.1.82,UDP,42,54876,0
2025-11-28 14:46:00,10.4.1.144,10.19.7.21,TCP,33,64086,0
2025-11-28 14:47:00,10.7.3.160,10.11.1.218,UDP,37,50763,0
2025-11-28 14:47:00,10.6.2.28,10.19.2.36,ICMP,20,16738,0
2025-11-28 14:47:00,10.4.1.222,10.16.0.189,TCP,31,60641,0
2025-11-28 14:48:00,10.7.4.175,10.10.7.188,UDP,17,28550,0
2025-11-28 14:49:00,10.1.3.117,10.11.2.204,UDP,35,37159,0
2025-11-28 14:51:00,10.9.0.181,10.10.6.166,ICMP,31,60311,0
2025-11-28 14:52:00,10.0.0.95,10.12.8.214,TCP,27,51911,0
2025-11-28 14:52:00,10.0.0.30,10.15.1.234,TCP,38,50605,0
2025-11-28 14:52:00,10.1.8.103,10.16.9.143,ARP,50,43757,0
2025-11-28 14:52:00,10.8.9.163,10.14.7.8,TCP,34,43401,0
2025-11-28 14:52:00,10.0.9.195,10.10.9.84,DHCP,36,45508,0
2025-11-28 14:52:00,10.1.7.148,10.19.5.177,ICMP,35,39937,0
2025-11-28 14:52:00,10.7.6.92,10.13.5.7,TCP,36,53291,0
2025-11-28 14:54:00,10.0.9.173,10.14.8.24,ICMP,33,50438,0
2025-11-28 14:54:00,10.6.3.218,10.19.4.40,UDP,26,48119,0
2025-11-28 14:55:00,10.1.7.24,10.13.9.152,ARP,36,49006,0
2025-11-28 14:55:00,10.5.2.160,10.13.1.183,TCP,33,53315,0
2025-11-28 14:56:00,10.8.3.41,10.12.6.94,TCP,32,33632,0
2025-11-28 14:56:00,10.3.1.2,10.19.9.233,UDP,35,49275,0
2025-11-28 14:56:00,10.4.3.170,10.14.5.159,TCP,36,60856,0
2025-11-28 14:57:00,10.1.1.34,10.19.6.79,ARP,30,45741,0
2025-11-28 14:57:00,10.0.5.216,10.19.4.195,TCP,30,46811,0
2025-11-28 14:57:00,10.7.0.167,10.11.3.84,UDP,27,46950,0
2025-11-28 14:57:00,10.4.9.16,10.15.4.124,UDP,41,61786,0
2025-11-28 14:58:00,10.1.9.76,10.12.6.52,UDP,25,45599,0
2025-11-28 14:58:00,10.8.9.204,10.18.6.30,TCP,41,37077,0
2025-11-28 14:58:00,10.4.1.209,10.12.2.133,ARP,38,44855,0
2025-11-28 14:59:00,10.4.3.127,10.15.4.103,TCP,42,61647,0
2025-11-28 15:00:00,10.2.4.133,10.13.9.11,TCP,41,46199,0
2025-11-28 15:01:00,10.3.9.168,10.12.4.33,TCP,28,64869,0
2025-11-28 15:01:00,10.6.3.105,10.17.6.248,ARP,31,66258,0
2025-11-28 15:02:00,10.5.8.198,10.12.6.123,TCP,45,12429,0
2025-11-28 15:03:00,10.8.3.106,10.11.8.230,ARP,41,46703,0
2025-11-28 15:03:00,10.6.3.82,10.13.3.118,UDP,30,52209,0
2025-11-28 15:03:00,10.1.1.148,10.11.5.146,UDP,42,68618,0
2025-11-28 15:03:00,10.3.3.2,10.19.8.113,UDP,33,40662,0
2025-11-28 15:03:00,10.5.9.184,10.14.1.101,TCP,32,51968,0
2025-11-28 15:04:00,10.6.3.65,10.18.1.105,UDP,36,62513,0
2025-11-28 15:04:00,10.0.1.223,10.15.8.199,TCP,45,42309,0
2025-11-28 15:04:00,10.6.7.101,10.17.1.55,TCP,31,57544,0
2025-11-28 15:04:00,10.8.8.115,10.11.9.179,UDP,37,52708,0
2025-11-28 15:04:00,10.1.3.173,10.15.5.223,ICMP,33,40515,0
2025-11-28 15:04:00,10.0.0.20,10.11.6.223,UDP,38,40148,0
2025-11-28 15:05:00,10.8.9.216,10.18.8.69,UDP,45,35514,0
2025-11-28 15:06:00,10.3.7.78,10.11.1.93,TCP,36,30500,0
2025-11-28 15:06:00,10.6.4.15,10.18.4.101,DHCP,25,48009,0
2025-11-28 15:07:00,10.6.0.224,10.18.2.161,ARP,31,34468,0
2025-11-28 15:07:00,10.6.1.16,10.19.1.95,UDP,39,54440,0
2025-11-28 15:07:00,10.2.1.183,10.19.2.110,UDP,36,54526,0
2025-11-28 15:07:00,10.4.2.249,10.14.9.71,ARP,31,53369,0
2025-11-28 15:07:00,10.0.6.222,10.12.1.198,TCP,42,52787,0
2025-11-28 15:08:00,10.5.1.106,10.14.2.63,TCP,43,34931,0
2025-11-28 15:08:00,10.2.8.70,10.17.9.204,TCP,30,25406,0
2025-11-28 15:10:00,10.8.0.173,10.15.2.83,TCP,26,74845,0
2025-11-28 15:10:00,10.3.4.169,10.19.5.132,DHCP,27,54186,0
2025-11-28 15:10:00,10.0.7.59,10.12.5.120,TCP,53,57260,0
2025-11-28 15:10:00,10.9.8.80,10.17.5.146,DHCP,33,58614,0
2025-11-28 15:11:00,10.4.0.131,10.12.9.75,DHCP,33,45227,0
2025-11-28 15:12:00,10.3.7.206,10.17.6.86,UDP,39,72434,0
2025-11-28 15:12:00,10.5.2.173,10.15.1.29,TCP,33,35171,0
2025-11-28 15:12:00,10.9.0.3,10.14.6.124,UDP,33,45064,0
2025-11-28 15:12:00,10.4.2.188,10.19.3.171,UDP,34,40569,0
2025-11-28 15:12:00,10.7.7.41,10.15.3.28,UDP,43,50036,0
2025-11-28 15:12:00,10.1.3.50,10.14.5.11,TCP,39,54403,0
2025-11-28 15:13:00,10.4.8.100,10.18.9.226,UDP,41,53196,0
2025-11-28 15:13:00,10.7.9.26,10.19.1.129,TCP,46,73852,0
2025-11-28 15:13:00,10.9.9.85,10.19.5.130,ICMP,47,34249,0
2025-11-28 15:13:00,10.0.1.226,10.14.4.214,UDP,31,47532,0
2025-11-28 15:14:00,10.2.1.155,10.18.7.185,TCP,38,67288,0
2025-11-28 15:15:00,10.7.7.61,10.18.2.89,DHCP,34,61678,0
2025-11-28 15:15:00,10.4.7.152,10.14.0.51,UDP,36,64446,0
2025-11-28 15:16:00,10.0.2.145,10.19.5.222,UDP,26,50411,0
2025-11-28 15:16:00,10.7.0.170,10.11.3.180,ARP,35,29073,0
2025-11-28 15:16:00,10.0.7.216,10.14.8.203,UDP,42,41364,0
2025-11-28 15:17:00,10.6.0.79,10.17.5.39,ICMP,29,64013,0
2025-11-28 15:17:00,10.7.8.235,10.19.7.191,ICMP,32,48891,0
2025-11-28 15:18:00,10.0.8.35,10.13.7.72,ICMP,39,66086,0
2025-11-28 15:18:00,10.0.3.191,10.16.8.202,UDP,46,35741,0
2025-11-28 15:18:00,10.1.8.78,10.19.1.73,UDP,37,48916,0
2025-11-28 15:18:00,10.3.8.163,10.15.3.191,TCP,34,50528,0
2025-11-28 15:19:00,10.2.8.73,10.12.3.58,UDP,39,62590,0
2025-11-28 15:19:00,10.0.8.27,10.17.2.146,TCP,33,38427,0
2025-11-28 15:19:00,10.0.9.83,10.13.1.205,UDP,42,52051,0
2025-11-28 15:19:00,10.3.4.208,10.18.7.35,DHCP,45,37038,0
2025-11-28 15:19:00,10.4.4.74,10.12.9.245,TCP,33,46113,0
2025-11-28 15:19:00,10.9.0.50,10.12.3.78,TCP,25,50197,0
2025-11-28 15:20:00,10.1.2.53,10.19.0.202,TCP,41,50019,0
2025-11-28 15:21:00,10.1.2.229,10.17.4.234,UDP,34,46601,0
2025-11-28 15:22:00,10.8.0.162,10.15.0.245,UDP,34,57650,0
2025-11-28 15:22:00,10.9.5.113,10.10.5.221,ARP,34,55144,0
2025-11-28 15:23:00,10.6.4.54,10.17.8.197,TCP,37,62047,0
2025-11-28 15:24:00,10.2.7.89,10.18.6.253,ARP,40,53682,0
2025-11-28 15:24:00,10.9.0.101,10.18.7.137,ICMP,30,57944,0
2025-11-28 15:24:00,10.1.6.16,10.13.8.8,UDP,30,78032,0
2025-11-28 15:24:00,10.2.2.232,10.15.7.175,TCP,40,39668,0
2025-11-28 15:24:00,10.5.4.201,10.11.3.102,TCP,35,46111,0
2025-11-28 15:24:00,10.8.6.216,10.18.6.187,UDP,34,45321,0
2025-11-28 15:25:00,10.9.0.118,10.11.2.95,TCP,37,55474,0
2025-11-28 15:25:00,10.1.0.206,10.19.2.46,TCP,40,44875,0
2025-11-28 15:26:00,10.3.6.239,10.16.4.185,DHCP,31,26538,0
2025-11-28 15:27:00,10.6.1.72,10.19.3.95,TCP,30,35764,0
2025-11-28 15:27:00,10.3.7.246,10.18.5.147,TCP,27,28390,0
2025-11-28 15:28:00,10.6.9.26,10.17.8.176,UDP,40,44071,0
2025-11-28 15:28:00,10.5.9.236,10.16.8.46,UDP,39,49998,0
2025-11-28 15:29:00,10.0.7.166,10.11.7.244,TCP,37,58564,0
2025-11-28 15:29:00,10.0.6.168,10.14.8.31,UDP,42,64352,0
2025-11-28 15:30:00,10.5.5.2,10.18.4.89,TCP,32,28293,0
2025-11-28 15:31:00,10.3.9.15,10.18.6.225,TCP,39,51285,0
2025-11-28 15:31:00,10.0.9.229,10.13.0.205,UDP,38,45561,0
2025-11-28 15:32:00,10.2.1.230,10.19.5.13,UDP,31,53550,0
2025-11-28 15:32:00,10.1.6.245,10.15.1.193,TCP,33,64297,0
2025-11-28 15:32:00,10.8.4.232,10.14.1.251,TCP,30,32979,0
2025-11-28 15:32:00,10.7.1.162,10.14.5.48,DHCP,24,67171,1
2025-11-28 15:32:00,10.6.4.185,10.19.1.184,ARP,44,46405,0
2025-11-28 15:34:00,10.4.2.87,10.16.3.246,UDP,45,57231,0
2025-11-28 15:34:00,10.5.3.177,10.15.1.67,UDP,27,52204,0
2025-11-28 15:34:00,10.5.0.156,10.15.1.51,ARP,25,48612,0
2025-11-28 15:35:00,10.8.7.187,10.14.9.79,ICMP,39,53998,0
2025-11-28 15:35:00,10.7.5.168,10.13.0.199,UDP,29,36064,0
2025-11-28 15:35:00,10.0.7.142,10.15.9.226,ARP,36,44798,0
2025-11-28 15:35:00,10.6.4.242,10.12.5.176,ARP,31,30644,0
2025-11-28 15:35:00,10.2.3.231,10.15.8.234,ICMP,34,53215,0
2025-11-28 15:36:00,10.1.0.90,10.19.9.95,TCP,35,59504,0
2025-11-28 15:36:00,10.8.2.36,10.19.6.118,UDP,34,42211,0
2025-11-28 15:36:00,10.0.4.148,10.10.1.34,UDP,32,30979,0
2025-11-28 15:37:00,10.2.6.199,10.14.7.69,DHCP,41,57753,0
2025-11-28 15:37:00,10.1.9.12,10.10.2.196,UDP,29,66355,0
2025-11-28 15:37:00,10.3.0.178,10.11.0.232,TCP,31,61556,0
2025-11-28 15:38:00,10.3.2.159,10.14.3.15,TCP,37,42098,0
