timestamp,ifInOctets_bytes,ifOutOctets_bytes,ifInErrors,ifOutErrors,utilization_pct,label_anomaly,debit_rx_mbps,debit_tx_mbps,error_rate_pct,anomaly_flag,anomaly_score,rule_alarm,rule_detail
2025-12-02 07:25:00,11413483,5797391,0,4,17.210875036140504,0,0.3044,0.1546,2.3e-05,1,0.22814382500371277,False,
2025-12-02 07:30:00,10881753,6569530,2,2,17.451284459499487,0,0.2902,0.1752,2.3e-05,1,0.23335210714314247,False,
2025-12-02 07:35:00,7858325,6680912,4,6,14.539237673395288,0,0.2096,0.1782,6.9e-05,1,0.17987184506683213,False,
2025-12-02 07:40:00,10326953,6595438,3,1,16.9223923875569,0,0.2754,0.1759,2.4e-05,1,0.2535300852983462,False,
2025-12-02 07:45:00,7084926,8932668,4,1,16.017594730759505,0,0.1889,0.2382,3.1e-05,1,0.16845736564941038,False,
2025-12-02 07:50:00,8912669,7155625,2,3,16.06829447437365,0,0.2377,0.1908,3.1e-05,1,0.2661682226156941,False,
2025-12-02 07:55:00,8644675,7274464,5,1,15.919139859822993,0,0.2305,0.194,3.8e-05,1,0.25476405513303874,False,
2025-12-02 08:00:00,7644086,4028865,3,1,11.672951482723464,0,0.2038,0.1074,3.4e-05,1,0.19382931235407114,False,
2025-12-02 08:05:00,10021554,4553107,2,0,14.574662283735655,0,0.2672,0.1214,1.4e-05,1,0.2001330792829134,False,
2025-12-02 08:10:00,6731378,6580889,2,2,13.312268161549284,0,0.1795,0.1755,3e-05,1,0.2339696843817261,False,
2025-12-02 08:15:00,10788337,3570711,1,2,14.359049032066448,0,0.2877,0.0952,2.1e-05,1,0.18998395079679348,False,
2025-12-02 08:20:00,10428672,6311221,7,1,16.739894331253723,0,0.2781,0.1683,4.8e-05,1,0.2278320424412349,False,
2025-12-02 08:25:00,12198609,5414744,0,0,17.613354338906674,0,0.3253,0.1444,0.0,1,0.10327979354827665,False,
2025-12-02 08:30:00,7439936,3632078,2,1,11.07201554251328,0,0.1984,0.0969,2.7e-05,1,0.15665769085613085,False,
2025-12-02 08:35:00,6389774,3041220,3,2,9.43099522246058,0,0.1704,0.0811,5.3e-05,1,0.03425321569692885,False,
2025-12-02 08:40:00,9053715,6024267,3,2,15.07798304455346,0,0.2414,0.1606,3.3e-05,1,0.27640243063530784,False,
2025-12-02 08:45:00,7416036,5867243,0,3,13.283279931232691,0,0.1978,0.1565,2.3e-05,1,0.24337205862442424,False,
2025-12-02 08:50:00,7082631,7015131,5,3,14.097762385592356,0,0.1889,0.1871,5.7e-05,1,0.2092054759331674,False,
2025-12-02 08:55:00,10586895,5163997,0,1,15.750892689594217,0,0.2823,0.1377,6e-06,1,0.1877832316950988,False,
2025-12-02 09:00:00,8383269,5489474,2,0,13.872743056127826,0,0.2236,0.1464,1.4e-05,1,0.22901561187331881,False,
2025-12-02 09:05:00,9496560,6043419,4,2,15.53998003560768,0,0.2532,0.1612,3.9e-05,1,0.26257913261991284,False,
2025-12-02 09:10:00,9711625,6217260,2,2,15.928885616979665,0,0.259,0.1658,2.5e-05,1,0.25981489543996794,False,
2025-12-02 09:15:00,8915402,6764394,1,4,15.679796986672306,0,0.2377,0.1804,3.2e-05,1,0.27185909659042967,False,
2025-12-02 09:20:00,9828214,7742617,2,1,17.570831830339678,0,0.2621,0.2065,1.7e-05,1,0.22026349221367164,False,
2025-12-02 09:25:00,5731554,6398367,2,0,12.12992165689048,0,0.1528,0.1706,1.6e-05,1,0.15909464031705328,False,
2025-12-02 09:30:00,11229508,6510958,4,4,17.740467381252294,0,0.2995,0.1736,4.5e-05,1,0.20607723779051906,False,
2025-12-02 09:35:00,9520748,4990961,6,2,14.5117099104103,0,0.2539,0.1331,5.5e-05,1,0.22732368588718327,False,
2025-12-02 09:40:00,6572676,5654937,4,2,12.227614637035453,0,0.1753,0.1508,4.9e-05,1,0.2138059760269323,False,
2025-12-02 09:45:00,9353330,6504955,5,1,15.858285313837472,0,0.2494,0.1735,3.8e-05,1,0.26367942411498035,False,
2025-12-02 09:50:00,11481307,6768502,4,1,18.24980928802696,0,0.3062,0.1805,2.7e-05,1,0.20584591744733005,False,
2025-12-02 09:55:00,8933923,6250373,2,5,15.184296462694016,0,0.2382,0.1667,4.6e-05,1,0.25844023201554495,False,
2025-12-02 10:00:00,7816000,4427009,1,3,12.243009406626784,0,0.2084,0.1181,3.3e-05,1,0.2176504428999967,False,
2025-12-02 10:05:00,9141881,4911855,4,3,14.053736986769067,0,0.2438,0.131,5e-05,1,0.24525350920172723,False,
2025-12-02 10:10:00,7386507,7426762,5,3,14.81326993227002,0,0.197,0.198,5.4e-05,1,0.21637399277898256,False,
2025-12-02 10:15:00,11973544,5480464,2,2,17.454008305735535,0,0.3193,0.1461,2.3e-05,1,0.19801782628204467,False,
2025-12-02 10:20:00,9028000,6443037,1,2,15.471038502067172,0,0.2407,0.1718,1.9e-05,1,0.26514046751670767,False,
2025-12-02 10:25:00,9344686,6249241,3,3,15.593927779038816,0,0.2492,0.1666,3.8e-05,1,0.26652225413749364,False,
2025-12-02 10:30:00,11416400,4603818,7,5,16.020219417546652,0,0.3044,0.1228,7.5e-05,1,0.09791331640037138,False,
2025-12-02 10:35:00,10656074,5480221,4,1,16.136295396562396,0,0.2842,0.1461,3.1e-05,1,0.25900886361707115,False,
2025-12-02 10:40:00,10752756,5843699,0,2,16.59645641630745,0,0.2867,0.1558,1.2e-05,1,0.21692422294083263,False,
2025-12-02 10:45:00,8425482,7950740,2,2,16.37622247906327,0,0.2247,0.212,2.4e-05,1,0.23143486924101148,False,
2025-12-02 10:50:00,9345241,5834047,1,2,15.179288954339052,0,0.2492,0.1556,2e-05,1,0.26400712363134626,False,
2025-12-02 10:55:00,11026116,6026767,3,1,17.05288379475572,0,0.294,0.1607,2.3e-05,1,0.234956263604105,False,
2025-12-02 11:00:00,9059507,7109855,5,0,16.169362773425934,0,0.2416,0.1896,3.1e-05,1,0.26768504895187806,False,
2025-12-02 11:05:00,11279327,5016362,3,3,16.29568998934785,0,0.3008,0.1338,3.7e-05,1,0.2256448696923451,False,
2025-12-02 11:10:00,11112317,5407505,3,1,16.51982331005466,0,0.2963,0.1442,2.4e-05,1,0.24545488418166955,False,
2025-12-02 11:15:00,10172074,6541569,1,4,16.713644515248966,0,0.2713,0.1744,3e-05,1,0.2590171611435073,False,
2025-12-02 11:20:00,9928937,5769268,3,1,15.698206039964122,0,0.2648,0.1538,2.5e-05,1,0.26510146817704117,False,
2025-12-02 11:25:00,7051206,8334951,4,4,15.386157684608277,0,0.188,0.2223,5.2e-05,1,0.16559972693931418,False,
2025-12-02 11:30:00,8761066,4812874,2,0,13.573940762724254,0,0.2336,0.1283,1.5e-05,1,0.2120173989622679,False,
2025-12-02 11:35:00,9565280,6347467,1,3,15.912747840806238,0,0.2551,0.1693,2.5e-05,1,0.2642673714359756,False,
2025-12-02 11:40:00,9349747,6871915,4,4,16.221662603014522,0,0.2493,0.1833,4.9e-05,1,0.24647932035532177,False,
2025-12-02 11:45:00,8070422,9314997,3,2,17.385420780861995,0,0.2152,0.2484,2.9e-05,1,0.14460110088485945,False,
2025-12-02 11:50:00,9022950,7874794,3,1,16.897744084365524,0,0.2406,0.21,2.4e-05,1,0.23541869270088728,False,
2025-12-02 11:55:00,11105620,4168451,3,2,15.274072620783691,0,0.2961,0.1112,3.3e-05,1,0.21104151306092234,False,
2025-12-02 12:00:00,7988247,5641304,1,3,13.629551710262223,0,0.213,0.1504,2.9e-05,1,0.2624516818348969,False,
2025-12-02 12:05:00,7943020,6282214,3,4,14.225234846073803,0,0.2118,0.1675,4.9e-05,1,0.24632805210476655,False,
2025-12-02 12:10:00,8793729,6258894,2,2,15.05262444626922,0,0.2345,0.1669,2.7e-05,1,0.2729221916940465,False,
2025-12-02 12:15:00,10145703,8264104,3,2,18.40980813440482,0,0.2706,0.2204,2.7e-05,1,0.18364513509623998,False,
2025-12-02 12:20:00,11659184,5379460,3,3,17.03864432744663,0,0.3109,0.1435,3.5e-05,1,0.21336097498197248,False,
2025-12-02 12:25:00,10333680,8766735,4,2,19.100416200466164,0,0.2756,0.2338,3.1e-05,1,0.14858563055349483,False,
2025-12-02 12:30:00,12779406,6690667,7,2,19.470073651015927,0,0.3408,0.1784,4.6e-05,1,0.10141197553141013,False,
2025-12-02 12:35:00,9310991,7310597,2,1,16.62158927626566,0,0.2483,0.1949,1.8e-05,1,0.24884116216160418,False,
2025-12-02 12:40:00,8958185,5223892,3,3,14.18207790237027,0,0.2389,0.1393,4.2e-05,1,0.2558071469331511,False,
2025-12-02 12:45:00,7497522,7869992,2,1,15.367514523163376,0,0.1999,0.2099,2e-05,1,0.22996620505969312,False,
2025-12-02 12:50:00,7275415,6773023,2,3,14.048438641323784,0,0.194,0.1806,3.6e-05,1,0.25113003247161464,False,
2025-12-02 12:55:00,9531560,6189144,3,1,15.720705010700875,0,0.2542,0.165,2.5e-05,1,0.26148940179549707,False,
2025-12-02 13:00:00,7480388,3699812,3,2,11.180201165212944,0,0.1995,0.0987,4.5e-05,1,0.1690449225530692,False,
2025-12-02 13:05:00,10042677,7738126,4,0,17.78080413243439,0,0.2678,0.2064,2.2e-05,1,0.2253669762912044,False,
2025-12-02 13:10:00,7246795,3762258,4,0,11.009053822454058,0,0.1932,0.1003,3.6e-05,1,0.15525687816115435,False,
2025-12-02 13:15:00,9138400,5995416,4,2,15.13381674449038,0,0.2437,0.1599,4e-05,1,0.26894280708189733,False,
2025-12-02 13:20:00,8961412,6248899,5,3,15.21031164914761,0,0.239,0.1666,5.3e-05,1,0.24504930950942483,False,
2025-12-02 13:25:00,7309083,4325527,1,3,11.63461147482638,0,0.1949,0.1153,3.4e-05,1,0.19750537304340215,False,
2025-12-02 13:30:00,7586494,6690479,4,2,14.276973961469295,0,0.2023,0.1784,4.2e-05,1,0.2475465382441951,False,
2025-12-02 13:35:00,6652868,6023845,2,3,12.676714741879708,0,0.1774,0.1606,3.9e-05,1,0.23404564626091523,False,
2025-12-02 13:40:00,11194983,9569832,2,4,20.764815215562507,0,0.2985,0.2552,2.9e-05,1,0.06871062587216692,False,
2025-12-02 13:45:00,8091736,3992922,3,3,12.0846592415051,0,0.2158,0.1065,5e-05,1,0.208127084792391,False,
2025-12-02 13:50:00,6453352,7950508,2,0,14.403860988789845,0,0.1721,0.212,1.4e-05,1,0.16862075986510233,False,
2025-12-02 13:55:00,10501167,4246574,2,5,14.747742204111889,0,0.28,0.1132,4.7e-05,1,0.21287238266040698,False,
2025-12-02 14:00:00,7383425,4696509,3,0,12.07993418017104,0,0.1969,0.1252,2.5e-05,1,0.21676917663267037,False,
2025-12-02 14:05:00,9148132,6047402,1,2,15.195534468552667,0,0.244,0.1613,2e-05,1,0.2666597010903369,False,
2025-12-02 14:10:00,10143666,4769831,5,2,14.913498035373236,0,0.2705,0.1272,4.7e-05,1,0.2371586807668728,False,
2025-12-02 14:15:00,11364664,6350743,4,1,17.715408079149014,0,0.3031,0.1694,2.8e-05,1,0.22641078283789895,False,
2025-12-02 14:20:00,11450606,6308631,1,2,17.759238103412994,0,0.3053,0.1682,1.7e-05,1,0.20354715245799954,False,
2025-12-02 14:25:00,8848406,5390068,1,3,14.238474415406008,0,0.236,0.1437,2.8e-05,1,0.2660057089125753,False,
2025-12-02 14:30:00,10102985,7360095,4,2,17.46308083481252,0,0.2694,0.1963,3.4e-05,1,0.23819192367298847,False,
2025-12-02 14:35:00,11212979,6933198,3,2,18.14617801274386,0,0.299,0.1849,2.8e-05,1,0.22375388098542437,False,
2025-12-02 14:40:00,6339013,5942531,3,1,12.28154578134499,0,0.169,0.1585,3.3e-05,1,0.22274623981854424,False,
2025-12-02 14:45:00,10431916,6656744,4,2,17.088660411000625,0,0.2782,0.1775,3.5e-05,1,0.24390168863648487,False,
2025-12-02 14:50:00,11388289,4462851,1,0,15.851140844234887,0,0.3037,0.119,6e-06,1,0.142324725120744,False,
2025-12-02 14:55:00,9483718,6035488,2,2,15.519207006931932,0,0.2529,0.1609,2.6e-05,1,0.268780458605541,False,
2025-12-02 15:00:00,8290258,4696304,1,3,12.986563071458152,0,0.2211,0.1252,3.1e-05,1,0.24454542956612413,False,
2025-12-02 15:05:00,7873862,6261405,3,4,14.135268348320396,0,0.21,0.167,5e-05,1,0.24888166822564084,False,
2025-12-02 15:10:00,11501894,6516978,3,4,18.01887323508997,0,0.3067,0.1738,3.9e-05,1,0.2005741832747444,False,
2025-12-02 15:15:00,8139879,6146222,6,2,14.286101960118444,0,0.2171,0.1639,5.6e-05,1,0.24353488657675282,False,
2025-12-02 15:20:00,9276452,4646138,7,0,13.922590596009035,0,0.2474,0.1239,5e-05,1,0.23346993564519408,False,
2025-12-02 15:25:00,11205704,5177239,3,1,16.38294362112466,0,0.2988,0.1381,2.4e-05,1,0.23838478526045298,False,
2025-12-02 15:30:00,7411133,7167552,0,1,14.578685820471488,0,0.1976,0.1911,7e-06,1,0.18403269453670773,False,
2025-12-02 15:35:00,9129038,6698833,2,1,15.827872228741777,0,0.2434,0.1786,1.9e-05,1,0.2662993496315953,False,
2025-12-02 15:40:00,10403698,5509530,4,2,15.913228591687098,0,0.2774,0.1469,3.8e-05,1,0.25035027850665537,False,
2025-12-02 15:45:00,8571706,4086388,2,4,12.65809551917441,0,0.2286,0.109,4.7e-05,1,0.22240541331554914,False,
2025-12-02 15:50:00,9251457,7662641,2,2,16.914099021013588,0,0.2467,0.2043,2.4e-05,1,0.24458417455350712,False,
2025-12-02 15:55:00,8567536,7941377,2,0,16.508914985315403,0,0.2285,0.2118,1.2e-05,1,0.2077095512019878,False,
2025-12-02 16:00:00,9914135,6502772,4,0,16.41690802964396,0,0.2644,0.1734,2.4e-05,1,0.2658966764008057,False,
2025-12-02 16:05:00,12022088,7023105,1,2,19.045194290500053,0,0.3206,0.1873,1.6e-05,1,0.14591171299965422,False,
2025-12-02 16:10:00,7370339,4360488,3,2,11.730827359313604,0,0.1965,0.1163,4.3e-05,1,0.19692053598937792,False,
2025-12-02 16:15:00,8651429,3844421,6,5,12.495851067984049,0,0.2307,0.1025,8.8e-05,1,0.09135610645940306,False,
2025-12-02 16:20:00,9315925,7942443,4,0,17.258368643695736,0,0.2484,0.2118,2.3e-05,1,0.22318161721265323,False,
2025-12-02 16:25:00,8878288,6833193,3,2,15.711481669894296,0,0.2368,0.1822,3.2e-05,1,0.26928506319463175,False,
2025-12-02 16:30:00,9468967,4207549,2,1,13.676516953402906,0,0.2525,0.1122,2.2e-05,1,0.22617637841531646,False,
2025-12-02 16:35:00,11635785,6340885,8,3,17.97667116350415,0,0.3103,0.1691,6.1e-05,1,0.14699541768137803,False,
2025-12-02 16:40:00,8076278,4407928,2,1,12.4842076695785,0,0.2154,0.1175,2.4e-05,1,0.219305805307987,False,
2025-12-02 16:45:00,10056239,5031492,2,1,15.08773230127049,0,0.2682,0.1342,2e-05,1,0.24811816448502572,False,
2025-12-02 16:50:00,10445487,7254274,2,2,17.69976204020586,0,0.2785,0.1934,2.3e-05,1,0.23462360035814755,False,
2025-12-02 16:55:00,9993738,5776257,3,3,15.769996297897729,0,0.2665,0.154,3.8e-05,1,0.2594916228553071,False,
2025-12-02 17:00:00,7167744,5540541,4,0,12.708286358607792,0,0.1911,0.1477,3.1e-05,1,0.24667774382303626,False,
2025-12-02 17:05:00,9480906,7823285,1,1,17.304191414994886,0,0.2528,0.2086,1.2e-05,1,0.20452141987902217,False,
2025-12-02 17:10:00,6711731,5591112,3,5,12.302843474502213,0,0.179,0.1491,6.5e-05,1,0.19012856487566993,False,
2025-12-02 17:15:00,8846519,8298905,6,2,17.14542580489575,0,0.2359,0.2213,4.7e-05,1,0.18210941506585415,False,
2025-12-02 17:20:00,8860607,5983771,8,3,14.844379177827038,0,0.2363,0.1596,7.4e-05,1,0.15645386198830125,False,
2025-12-02 17:25:00,8010218,6068648,4,2,14.078866549467016,0,0.2136,0.1618,4.3e-05,1,0.2591059139615203,False,
2025-12-02 17:30:00,7718074,4828955,2,0,12.54702976424451,0,0.2058,0.1288,1.6e-05,1,0.20543507706828962,False,
2025-12-02 17:35:00,11836150,5278322,1,1,17.114473251171816,0,0.3156,0.1408,1.2e-05,1,0.16385246123920894,False,
2025-12-02 17:40:00,8697798,6495391,4,2,15.193189398536362,0,0.2319,0.1732,3.9e-05,1,0.2660659859157665,False,
2025-12-02 17:45:00,8932905,6544528,9,0,15.477434301456988,0,0.2382,0.1745,5.8e-05,1,0.23153426364166713,False,
2025-12-02 17:50:00,11406102,6240275,4,3,17.646377833719242,0,0.3042,0.1664,4e-05,1,0.20473087644839955,False,
2025-12-02 17:55:00,10169182,9388918,2,2,19.558100224282704,0,0.2712,0.2504,2e-05,1,0.094162491054537,False,
2025-12-02 18:00:00,7990724,5353612,3,2,13.344336703121987,0,0.2131,0.1428,3.7e-05,1,0.2516393328888988,False,
2025-12-02 18:05:00,7785555,5755963,4,0,13.541519800297072,0,0.2076,0.1535,3e-05,1,0.2590646434160705,False,
2025-12-02 18:10:00,10112463,5562344,1,1,15.674808025649323,0,0.2697,0.1483,1.3e-05,1,0.2281773334151504,False,
2025-12-02 18:15:00,9105419,7036654,6,1,16.142074502955044,0,0.2428,0.1876,4.3e-05,1,0.2504091099150058,False,
2025-12-02 18:20:00,5865176,6588052,2,4,12.45322965942061,0,0.1564,0.1757,4.8e-05,1,0.19576637020581755,False,
2025-12-02 18:25:00,9504418,5213643,2,3,14.718062465329313,0,0.2535,0.139,3.4e-05,1,0.26442082631808234,False,
2025-12-02 18:30:00,9239429,5639674,0,0,14.87910357801206,0,0.2464,0.1504,0.0,1,0.17801988038273397,False,
2025-12-02 18:35:00,11659459,6177794,2,1,17.83725435843151,0,0.3109,0.1647,1.7e-05,1,0.1946610763524224,False,
2025-12-02 18:40:00,7542236,4708628,4,2,12.25086466732927,0,0.2011,0.1256,4.9e-05,1,0.21716890476793344,False,
2025-12-02 18:45:00,9676007,7087086,3,3,16.7630943300661,0,0.258,0.189,3.6e-05,1,0.2605902380549116,False,
2025-12-02 18:50:00,9027800,9054354,4,4,18.082155371950485,0,0.2407,0.2414,4.4e-05,1,0.1417963193590004,False,
2025-12-02 18:55:00,6541574,7543471,2,3,14.0850456862929,0,0.1744,0.2012,3.5e-05,1,0.21192081369617405,False,
2025-12-02 19:00:00,7894088,5048425,2,0,12.942513351028564,0,0.2105,0.1346,1.5e-05,1,0.21776962791121485,False,
2025-12-02 19:05:00,8280858,6101107,3,3,14.381966013701186,0,0.2208,0.1627,4.2e-05,1,0.26586479328967133,False,
2025-12-02 19:10:00,6407833,6194847,2,3,12.602680632972788,0,0.1709,0.1652,4e-05,1,0.22713462933030126,False,
2025-12-02 19:15:00,11208595,3757004,5,3,14.965600221981438,0,0.2989,0.1002,5.3e-05,1,0.16990414156355788,False,
2025-12-02 19:20:00,7691577,4565883,0,1,12.25746120683491,0,0.2051,0.1218,8e-06,1,0.14855042238863758,False,
2025-12-02 19:25:00,9131848,7073191,3,5,16.20503997864809,0,0.2435,0.1886,4.9e-05,1,0.243554019984273,False,
2025-12-02 19:30:00,11159822,5802828,0,2,16.962650759287776,0,0.2976,0.1547,1.2e-05,1,0.19741851619671585,False,
2025-12-02 19:35:00,45364524,29993370,6,2,15.22378840356724,1,1.2097,0.7998,1.1e-05,-1,-0.041843923620530576,False,
2025-12-02 19:40:00,46767130,29903767,14,2,16.53679138436056,1,1.2471,0.7974,2.1e-05,-1,-0.031640587444399126,False,
2025-12-02 19:45:00,45154284,29350132,14,2,14.370310061880245,1,1.2041,0.7827,2.1e-05,-1,-0.024845865081897234,False,
2025-12-02 19:50:00,44102162,27676233,12,2,11.644289793290948,1,1.1761,0.738,2e-05,-1,-0.052781505332249234,False,
2025-12-02 19:55:00,44423387,29633617,11,0,13.92289896504592,1,1.1846,0.7902,1.5e-05,-1,-0.035233860764711245,False,
2025-12-02 20:00:00,46202179,30023717,9,1,16.091790724867042,1,1.2321,0.8006,1.3e-05,-1,-0.04296525255302863,False,
2025-12-02 20:05:00,45476975,26401747,16,2,11.744615944530509,1,1.2127,0.704,2.5e-05,-1,-0.05593873583089426,False,
2025-12-02 20:10:00,47712601,31408388,12,2,18.986883040875945,1,1.2723,0.8376,1.8e-05,-1,-0.07049317284329593,False,
2025-12-02 20:15:00,43676584,29802379,20,0,13.34485719238695,1,1.1647,0.7947,2.7e-05,-1,-0.03956802042932961,False,
2025-12-02 20:20:00,46603285,30653640,10,3,17.122819610250712,1,1.2428,0.8174,1.7e-05,-1,-0.03829693437511561,False,
2025-12-02 20:25:00,46068491,29792589,16,1,15.726974705637966,1,1.2285,0.7945,2.2e-05,-1,-0.027905284973419375,False,
2025-12-02 20:30:00,46142012,26444069,9,1,12.451975796154729,1,1.2305,0.7052,1.4e-05,-1,-0.054244016597520095,False,
2025-12-02 20:35:00,46426004,30323592,11,0,16.615490708319463,1,1.238,0.8086,1.4e-05,-1,-0.04072668916084832,False,
2025-12-02 20:40:00,44438502,28884672,9,3,13.189068582917429,1,1.185,0.7703,1.6e-05,-1,-0.035016184509760184,False,
2025-12-02 20:45:00,45099068,29650874,9,3,14.615835522113416,1,1.2026,0.7907,1.6e-05,-1,-0.02897304369915532,False,
2025-12-02 20:50:00,46607793,30302506,10,0,16.776193326119586,1,1.2429,0.8081,1.3e-05,-1,-0.04398178321008894,False,
2025-12-02 20:55:00,46480805,30033974,12,2,16.380673284554945,1,1.2395,0.8009,1.8e-05,-1,-0.038326685102923475,False,
2025-12-02 21:00:00,47839387,27529226,11,0,15.234507968674208,1,1.2757,0.7341,1.5e-05,-1,-0.04102312768529115,False,
2025-12-02 21:05:00,43482059,29101912,16,1,12.4498654169228,1,1.1595,0.7761,2.3e-05,-1,-0.043150427504173194,False,
2025-12-02 21:10:00,48992762,28737037,19,6,17.595693653202474,1,1.3065,0.7663,3.2e-05,-1,-0.06205015754543175,False,
2025-12-02 21:15:00,48323184,27512991,9,2,15.702068590560902,1,1.2886,0.7337,1.5e-05,-1,-0.04561068830797754,False,
2025-12-02 21:20:00,46951526,31052048,14,6,17.869468820809605,1,1.252,0.8281,2.6e-05,-1,-0.058559933359918825,False,
2025-12-02 21:25:00,45294893,28922964,12,2,14.08375146474439,1,1.2079,0.7713,1.9e-05,-1,-0.033312273956521476,False,
2025-12-02 21:30:00,8600405,5333363,3,4,13.933769191174065,0,0.2293,0.1422,5e-05,1,0.2521978651776613,False,
2025-12-02 21:35:00,11549896,6532378,5,1,18.08227467064823,0,0.308,0.1742,3.3e-05,1,0.21355162960105906,False,
2025-12-02 21:40:00,12256646,3733274,0,1,15.989921495095023,0,0.3268,0.0996,6e-06,1,0.10796008176015381,False,
2025-12-02 21:45:00,10803413,5116404,2,0,15.919818160574478,0,0.2881,0.1364,1.3e-05,1,0.20466760069446238,False,
2025-12-02 21:50:00,8641741,7903555,3,3,16.545297087661133,0,0.2304,0.2108,3.6e-05,1,0.2279012378290181,False,
2025-12-02 21:55:00,8052114,8186727,3,1,16.238842660204515,0,0.2147,0.2183,2.5e-05,1,0.21003891201892305,False,
2025-12-02 22:00:00,10552368,7502531,3,0,18.05490017345896,0,0.2814,0.2001,1.7e-05,1,0.21194115122547263,False,
2025-12-02 22:05:00,8264759,6158796,5,3,14.42355561514576,0,0.2204,0.1642,5.5e-05,1,0.24343410075770266,False,
2025-12-02 22:10:00,9140065,4563127,3,0,13.703193009240522,0,0.2437,0.1217,2.2e-05,1,0.23306566616039326,False,
2025-12-02 22:15:00,8634840,5036594,0,1,13.67143505091323,0,0.2303,0.1343,7e-06,1,0.19052615688230895,False,
2025-12-02 22:20:00,10347975,5986617,0,2,16.33459238333091,0,0.2759,0.1596,1.2e-05,1,0.22081847177902786,False,
2025-12-02 22:25:00,10829574,5807033,2,1,16.636607747005495,0,0.2888,0.1549,1.8e-05,1,0.2421938526745238,False,
2025-12-02 22:30:00,9246047,5320413,7,0,14.56646122826664,0,0.2466,0.1419,4.8e-05,1,0.25216162092719635,False,
2025-12-02 22:35:00,7605432,2931497,3,0,10.536929608076454,0,0.2028,0.0782,2.8e-05,1,0.10182713432176704,False,
2025-12-02 22:40:00,9965291,4927046,6,1,14.89233762021337,0,0.2657,0.1314,4.7e-05,1,0.24195696734456074,False,
2025-12-02 22:45:00,9907246,7526842,1,2,17.434089233515465,0,0.2642,0.2007,1.7e-05,1,0.22381750372199577,False,
2025-12-02 22:50:00,10371358,6744981,1,3,17.116340494508723,0,0.2766,0.1799,2.3e-05,1,0.24038763206531594,False,
2025-12-02 22:55:00,7496649,6726569,1,4,14.223219265497232,0,0.1999,0.1794,3.5e-05,1,0.2566599237065101,False,
2025-12-02 23:00:00,6730672,7398079,1,6,14.128751909662874,0,0.1795,0.1973,5e-05,1,0.20149572645063762,False,
2025-12-02 23:05:00,7668536,5682992,2,2,13.351529027703243,0,0.2045,0.1515,3e-05,1,0.2526689224461256,False,
2025-12-02 23:10:00,8564710,6460925,1,1,15.02563626140912,0,0.2284,0.1723,1.3e-05,1,0.24311294062514105,False,
2025-12-02 23:15:00,10815155,5193215,2,4,16.008371459897873,0,0.2884,0.1385,3.7e-05,1,0.2442910423973485,False,
2025-12-02 23:20:00,8115591,6910287,3,1,15.025879005792891,0,0.2164,0.1843,2.7e-05,1,0.27156655562397464,False,
2025-12-02 23:25:00,8337372,5711143,0,1,14.04851690188917,0,0.2223,0.1523,7e-06,1,0.19493411945027717,False,
2025-12-02 23:30:00,8576667,5473777,2,0,14.050445143761753,0,0.2287,0.146,1.4e-05,1,0.22977778077738154,False,
2025-12-02 23:35:00,7510691,7124974,3,1,14.635665699147586,0,0.2003,0.19,2.7e-05,1,0.2542239141008262,False,
2025-12-02 23:40:00,8640860,7898297,4,2,16.5391583366988,0,0.2304,0.2106,3.6e-05,1,0.2282086156806475,False,
2025-12-02 23:45:00,10229434,6768023,3,0,16.99745785855938,0,0.2728,0.1805,1.8e-05,1,0.23927646544496584,False,
2025-12-02 23:50:00,6896154,7348993,2,2,14.245147880865469,0,0.1839,0.196,2.8e-05,1,0.2356063900674602,False,
2025-12-02 23:55:00,10142693,6156245,8,1,16.298938966230775,0,0.2705,0.1642,5.5e-05,1,0.2170238164631949,False,
2025-12-03 00:00:00,8408085,5007481,3,3,13.41556674279892,0,0.2242,0.1335,4.5e-05,1,0.2539050174716684,False,
2025-12-03 00:05:00,6263043,6246813,1,1,12.5098575399812,0,0.167,0.1666,1.6e-05,1,0.1918008372419046,False,
2025-12-03 00:10:00,10420384,7189267,3,4,17.609651678028694,0,0.2779,0.1917,4e-05,1,0.22397165504948047,False,
2025-12-03 00:15:00,7550044,4108165,2,4,11.65821046701116,0,0.2013,0.1096,5.1e-05,1,0.18793040884459472,False,
2025-12-03 00:20:00,9825512,5848047,5,0,15.673559936941686,0,0.262,0.1559,3.2e-05,1,0.2684056461089669,False,
2025-12-03 00:25:00,6254811,3500564,2,1,9.75537607148591,0,0.1668,0.0933,3.1e-05,1,0.08014207952156205,False,
2025-12-03 00:30:00,9550223,6451800,2,2,16.002023797436195,0,0.2547,0.172,2.5e-05,1,0.26510094043186755,False,
2025-12-03 00:35:00,8188313,3745833,3,2,11.934147105839212,0,0.2184,0.0999,4.2e-05,1,0.19756636445033798,False,
2025-12-03 00:40:00,8459012,6331092,5,3,14.79010526159865,0,0.2256,0.1688,5.4e-05,1,0.2407394649694004,False,
2025-12-03 00:45:00,6008252,6053691,3,3,12.06194467208766,0,0.1602,0.1614,5e-05,1,0.19666707029551111,False,
2025-12-03 00:50:00,7914419,7039728,6,0,14.95414828678082,0,0.2111,0.1877,4e-05,1,0.25855882030835287,False,
2025-12-03 00:55:00,9323475,4626021,6,0,13.949497007911496,0,0.2486,0.1234,4.3e-05,1,0.23617209248683052,False,
